SNo,Date,Price,Open,High,Low,Vol.,Change %
1978,03-26-2016,0.00813,0.00821,0.00821,0.008,1260,-1.02
1977,03-27-2016,0.00786,0.00813,0.00813,0.00786,80990,-3.26
1976,03-28-2016,0.00733,0.00786,0.00812,0.00715,240870,-6.79
1975,03-29-2016,0.0075,0.00733,0.00785,0.0072,41440,2.33
1974,03-30-2016,0.0071,0.0075,0.00785,0.0069,80260,-5.27
1973,03-31-2016,0.0074,0.00736,0.00758,0.00736,60500,4.08
1972,04-01-2016,0.0075,0.00731,0.0075,0.00707,3940,1.42
1971,04-02-2016,0.00757,0.0075,0.00757,0.00722,295850,0.93
1970,04-03-2016,0.00748,0.00757,0.00759,0.00735,134030,-1.22
1969,04-04-2016,0.0074,0.00748,0.00759,0.0074,24150,-1.04
1968,04-05-2016,0.0073,0.0074,0.00747,0.0073,29200,-1.34
1967,04-06-2016,0.0073,0.0073,0.0074,0.00715,34960,0
1966,04-07-2016,0.00683,0.0073,0.0073,0.00671,92920,-6.52
1965,04-08-2016,0.00654,0.00683,0.00687,0.00654,1450,-4.2
1964,04-09-2016,0.00622,0.00654,0.00686,0.006,87860,-4.88
1963,04-10-2016,0.0061,0.00622,0.00625,0.00568,66690,-1.96
1962,04-11-2016,0.00623,0.0061,0.00649,0.00586,10160,2.13
1961,04-12-2016,0.00599,0.00623,0.00637,0.0057,280730,-3.77
1960,04-13-2016,0.00594,0.00599,0.00599,0.00557,6530,-0.87
1959,04-14-2016,0.00637,0.00594,0.00637,0.00557,27460,7.13
1958,04-15-2016,0.00654,0.00637,0.00654,0.00609,2470,2.78
1957,04-16-2016,0.00655,0.00654,0.00655,0.0065,4640,0
1956,04-17-2016,0.00663,0.00655,0.00663,0.00618,11840,1.31
1955,04-18-2016,0.00671,0.00663,0.0072,0.00644,22210,1.15
1954,04-19-2016,0.00704,0.00671,0.00721,0.00671,11500,4.87
1953,04-20-2016,0.00695,0.00704,0.00756,0.00687,127110,-1.24
1952,04-21-2016,0.0073,0.00695,0.00776,0.00695,9860,5.02
1951,04-22-2016,0.00736,0.0073,0.00749,0.00693,4390,0.78
1950,04-23-2016,0.00736,0.00736,0.00747,0.00736,4580,0
1949,04-24-2016,0.00722,0.00736,0.00747,0.00704,4550,-1.79
1948,04-25-2016,0.00727,0.00722,0.00743,0.0072,10910,0.68
1947,04-26-2016,0.00693,0.00727,0.00727,0.00693,2260,-4.73
1946,04-27-2016,0.00661,0.00693,0.007,0.00661,26270,-4.56
1945,04-28-2016,0.00673,0.00661,0.00673,0.00642,10120,1.83
1944,04-29-2016,0.00686,0.00673,0.00686,0.00668,710,1.83
1943,04-30-2016,0.00688,0.00686,0.00688,0.00658,50,0.34
1942,05-01-2016,0.00658,0.00688,0.00688,0.00658,10,-4.33
1941,05-02-2016,0.00669,0.00658,0.00672,0.00647,225970,1.56
1940,05-03-2016,0.00646,0.00669,0.00669,0.00646,730,-3.45
1939,05-04-2016,0.00626,0.00646,0.00659,0.00616,164660,-2.99
1938,05-05-2016,0.00612,0.00626,0.00626,0.00611,76410,-2.33
1937,05-06-2016,0.0063,0.00612,0.00653,0.00612,173460,3.04
1936,05-07-2016,0.00634,0.0063,0.00653,0.0063,3590,0.67
1935,05-08-2016,0.0063,0.00634,0.00652,0.0063,2660,-0.65
1934,05-09-2016,0.0064,0.0063,0.00641,0.0063,2240,1.54
1933,05-10-2016,0.0063,0.0064,0.0064,0.00621,2950,-1.64
1932,05-11-2016,0.00609,0.0063,0.0063,0.00609,9860,-3.27
1931,05-12-2016,0.00612,0.00609,0.00623,0.00604,59500,0.59
1930,05-13-2016,0.0061,0.00612,0.0062,0.006,744420,-0.39
1929,05-14-2016,0.00605,0.00591,0.00605,0.00571,25270,-0.85
1928,05-15-2016,0.00609,0.00605,0.00609,0.00582,3430,0.69
1927,05-16-2016,0.00609,0.00609,0.00609,0.00609,1740,0
1926,05-17-2016,0.00599,0.00609,0.0061,0.0058,11620,-1.64
1925,05-18-2016,0.00576,0.00599,0.00609,0.00576,25240,-3.79
1924,05-19-2016,0.00618,0.00576,0.00619,0.00576,709610,7.3
1923,05-20-2016,0.0061,0.00618,0.00619,0.00575,158730,-1.46
1922,05-21-2016,0.00595,0.0061,0.0061,0.00572,1770,-2.38
1921,05-22-2016,0.00594,0.00595,0.00595,0.0057,230570,-0.17
1920,05-23-2016,0.00575,0.00594,0.00595,0.00568,58460,-3.18
1919,05-24-2016,0.0058,0.00575,0.00594,0.00575,18680,0.85
1918,05-25-2016,0.00555,0.0058,0.0059,0.00555,48690,-4.31
1917,05-26-2016,0.0057,0.00555,0.0057,0.00543,319420,2.7
1916,05-27-2016,0.00549,0.0057,0.0058,0.00549,12970,-3.68
1915,05-28-2016,0.00485,0.00549,0.00559,0.00485,89330,-11.6
1914,05-29-2016,0.00561,0.00485,0.0062,0.00485,90320,15.66
1913,05-30-2016,0.0058,0.00561,0.0058,0.00541,954300,3.31
1912,05-31-2016,0.00557,0.0058,0.0058,0.00557,275140,-3.95
1911,06-01-2016,0.00579,0.00557,0.00579,0.0055,32980,3.95
1910,06-02-2016,0.00577,0.00579,0.00582,0.00562,135630,-0.28
1909,06-03-2016,0.00585,0.00577,0.00586,0.00565,69190,1.3
1908,06-04-2016,0.00589,0.00585,0.00594,0.0057,89570,0.79
1907,06-05-2016,0.0058,0.00589,0.00589,0.00551,116730,-1.63
1906,06-06-2016,0.0059,0.0058,0.0059,0.0056,124820,1.71
1905,06-07-2016,0.00578,0.0059,0.0059,0.0056,1860000,-2
1904,06-08-2016,0.00574,0.00578,0.0058,0.00557,1110000,-0.73
1903,06-09-2016,0.00567,0.00574,0.00579,0.00567,7260,-1.15
1902,06-10-2016,0.00569,0.00567,0.00573,0.00561,51660,0.32
1901,06-11-2016,0.00569,0.00574,0.00578,0.00569,14840,0
1900,06-12-2016,0.0056,0.00569,0.00578,0.00543,997520,-1.6
1899,06-13-2016,0.00581,0.0056,0.00581,0.00547,1490000,3.84
1898,06-14-2016,0.0073,0.00581,0.02,0.00557,9080000,25.56
1897,06-15-2016,0.0066,0.0073,0.008,0.0065,864580,-9.59
1896,06-16-2016,0.00659,0.0066,0.00694,0.0063,1970000,-0.2
1895,06-17-2016,0.00665,0.00659,0.007,0.00625,4450000,0.94
1894,06-18-2016,0.00651,0.00665,0.00685,0.00622,724100,-2.14
1893,06-19-2016,0.00724,0.00651,0.0083,0.00635,794090,11.23
1892,06-20-2016,0.00649,0.00724,0.00724,0.0064,1230000,-10.33
1891,06-21-2016,0.0058,0.00649,0.00659,0.0058,742170,-10.57
1890,06-22-2016,0.0068,0.0058,0.00999,0.00578,10320000,17.16
1889,06-23-2016,0.0063,0.0068,0.00714,0.00609,5560000,-7.43
1888,06-24-2016,0.00665,0.0063,0.00672,0.00625,2460000,5.64
1887,06-25-2016,0.00648,0.00665,0.00665,0.00631,125280,-2.57
1886,06-26-2016,0.0065,0.00648,0.00658,0.0063,1600000,0.32
1885,06-27-2016,0.0063,0.0065,0.00665,0.0063,987430,-3.08
1884,06-28-2016,0.00725,0.0063,0.0075,0.00626,2150000,15.02
1883,06-29-2016,0.00696,0.00725,0.00725,0.00638,405210,-3.99
1882,06-30-2016,0.0066,0.00696,0.00696,0.0065,2270000,-5.13
1881,07-01-2016,0.00678,0.0066,0.0072,0.00651,1760000,2.73
1880,07-02-2016,0.00661,0.00678,0.00714,0.00648,168600,-2.51
1879,07-03-2016,0.00679,0.00661,0.00704,0.00655,77750,2.71
1878,07-04-2016,0.00655,0.00679,0.00692,0.00611,1250000,-3.46
1877,07-05-2016,0.00643,0.00655,0.00682,0.00643,909460,-1.86
1876,07-06-2016,0.00652,0.00643,0.00677,0.00632,827110,1.37
1875,07-07-2016,0.00661,0.00652,0.00661,0.00612,968900,1.38
1874,07-08-2016,0.00671,0.00661,0.00671,0.0062,283100,1.45
1873,07-09-2016,0.00655,0.00671,0.00671,0.00616,128290,-2.34
1872,07-10-2016,0.00644,0.00655,0.00658,0.00625,994710,-1.66
1871,07-11-2016,0.00624,0.00644,0.00655,0.00624,8480,-3.11
1870,07-12-2016,0.0065,0.00624,0.00655,0.0062,1050000,4.1
1869,07-13-2016,0.0065,0.0065,0.0065,0.00625,10940,0
1868,07-14-2016,0.00646,0.0065,0.0065,0.00631,33850,-0.65
1867,07-15-2016,0.00653,0.00646,0.00654,0.00636,371930,1.13
1866,07-16-2016,0.00671,0.00653,0.00683,0.00651,427360,2.69
1865,07-17-2016,0.00673,0.00671,0.00688,0.00648,255140,0.37
1864,07-18-2016,0.0065,0.00673,0.00673,0.0065,15730,-3.45
1863,07-19-2016,0.00644,0.0065,0.00661,0.00642,1120000,-0.88
1862,07-20-2016,0.0064,0.00644,0.00654,0.00628,352740,-0.67
1861,07-21-2016,0.00649,0.0064,0.00649,0.0064,377790,1.44
1860,07-22-2016,0.00624,0.00649,0.00653,0.00622,377800,-3.85
1859,07-23-2016,0.0064,0.00624,0.00642,0.0062,12430,2.53
1858,07-24-2016,0.00629,0.0064,0.0065,0.0061,450270,-1.78
1857,07-25-2016,0.00624,0.00629,0.0063,0.00605,90140,-0.68
1856,07-26-2016,0.0058,0.00624,0.0065,0.00575,609230,-7.18
1855,07-27-2016,0.00595,0.0058,0.00611,0.00578,189150,2.71
1854,07-28-2016,0.00601,0.00595,0.00615,0.0058,552960,0.94
1853,07-29-2016,0.0062,0.00601,0.0062,0.0058,216010,3.2
1852,07-30-2016,0.0062,0.0062,0.0062,0.00591,14510,0
1851,07-31-2016,0.006,0.0062,0.0062,0.0058,66570,-3.23
1850,08-01-2016,0.00574,0.006,0.006,0.00574,150630,-4.3
1849,08-02-2016,0.00569,0.00574,0.00595,0.0048,878960,-0.82
1848,08-03-2016,0.00562,0.00569,0.00585,0.00509,415720,-1.32
1847,08-04-2016,0.00612,0.00562,0.00645,0.00532,661300,8.84
1846,08-05-2016,0.0059,0.00612,0.00612,0.00575,46460,-3.55
1845,08-06-2016,0.0063,0.0059,0.00688,0.0059,1490000,6.78
1844,08-07-2016,0.0062,0.0063,0.0065,0.00605,441770,-1.59
1843,08-08-2016,0.006,0.0062,0.00641,0.006,555260,-3.23
1842,08-09-2016,0.00625,0.006,0.00656,0.00593,746700,4.17
1841,08-10-2016,0.00624,0.00625,0.0065,0.00614,1100000,-0.16
1840,08-11-2016,0.00611,0.00624,0.0063,0.0061,72680,-2.15
1839,08-12-2016,0.00605,0.00611,0.0063,0.00604,92310,-0.92
1838,08-13-2016,0.00618,0.00605,0.00623,0.006,126970,2.15
1837,08-14-2016,0.00594,0.00618,0.00624,0.005,249750,-3.82
1836,08-15-2016,0.0062,0.00594,0.0062,0.00585,274140,4.31
1835,08-16-2016,0.00615,0.0062,0.00633,0.00581,983450,-0.81
1834,08-17-2016,0.0061,0.00615,0.00621,0.00595,156790,-0.81
1833,08-18-2016,0.00591,0.0061,0.00615,0.00591,173840,-3.16
1832,08-19-2016,0.00606,0.00591,0.00644,0.00591,200790,2.67
1831,08-20-2016,0.0062,0.00606,0.00624,0.00605,4310,2.29
1830,08-21-2016,0.00604,0.0062,0.0062,0.00591,228870,-2.64
1829,08-22-2016,0.00565,0.00604,0.00613,0.00562,566270,-6.42
1828,08-23-2016,0.00575,0.00565,0.00613,0.00565,66180,1.73
1827,08-24-2016,0.00615,0.00575,0.00617,0.00575,181860,6.94
1826,08-25-2016,0.0062,0.00615,0.00625,0.00595,60180,0.83
1825,08-26-2016,0.00591,0.0062,0.0062,0.0059,18340,-4.71
1824,08-27-2016,0.0059,0.00591,0.00609,0.0059,598110,-0.14
1823,08-28-2016,0.00606,0.0059,0.00617,0.00585,657650,2.66
1822,08-29-2016,0.0065,0.00606,0.0065,0.00585,496760,7.31
1821,08-30-2016,0.006,0.0065,0.0067,0.0059,102850,-7.69
1820,08-31-2016,0.006,0.006,0.0061,0.00589,542660,0
1819,09-01-2016,0.00595,0.006,0.00603,0.0059,599740,-0.87
1818,09-02-2016,0.00602,0.00595,0.00605,0.0059,201220,1.26
1817,09-03-2016,0.00603,0.00602,0.00624,0.00585,989900,0.12
1816,09-04-2016,0.00595,0.00603,0.00616,0.00585,1480000,-1.38
1815,09-05-2016,0.00593,0.00595,0.00608,0.00585,358320,-0.35
1814,09-06-2016,0.00597,0.00593,0.00605,0.00587,392370,0.66
1813,09-07-2016,0.00588,0.00597,0.00599,0.00586,229860,-1.37
1812,09-08-2016,0.00594,0.00588,0.0061,0.00586,225550,0.97
1811,09-09-2016,0.00603,0.00594,0.00603,0.00585,259030,1.52
1810,09-10-2016,0.00592,0.00603,0.00603,0.00585,153020,-1.87
1809,09-11-2016,0.00582,0.00592,0.00599,0.00581,105680,-1.55
1808,09-12-2016,0.0059,0.00582,0.0061,0.00579,160190,1.27
1807,09-13-2016,0.00592,0.0059,0.00604,0.00582,93540,0.31
1806,09-14-2016,0.00606,0.00592,0.00648,0.00591,344700,2.38
1805,09-15-2016,0.0091,0.00606,0.0115,0.00606,7990000,50.21
1804,09-16-2016,0.0072,0.0091,0.00913,0.00677,2920000,-20.88
1803,09-17-2016,0.00708,0.0072,0.00747,0.00695,1020000,-1.69
1802,09-18-2016,0.007,0.00708,0.00708,0.00673,559950,-1.12
1801,09-19-2016,0.00696,0.007,0.00746,0.00674,68060,-0.59
1800,09-20-2016,0.00683,0.00696,0.00696,0.0067,929240,-1.91
1799,09-21-2016,0.0068,0.00683,0.00715,0.00664,882220,-0.29
1798,09-22-2016,0.00685,0.0068,0.00706,0.00676,133440,0.63
1797,09-23-2016,0.0074,0.00685,0.00745,0.00674,1210000,8.06
1796,09-24-2016,0.0075,0.0074,0.0075,0.00722,328110,1.35
1795,09-25-2016,0.00817,0.0075,0.00818,0.0072,681080,8.88
1794,09-26-2016,0.0077,0.00817,0.0089,0.00769,1070000,-5.71
1793,09-27-2016,0.0084,0.0077,0.00854,0.00765,631670,9.16
1792,09-28-2016,0.00867,0.0084,0.00926,0.0082,1120000,3.13
1791,09-29-2016,0.0091,0.00867,0.00936,0.00867,1500000,4.95
1790,09-30-2016,0.0086,0.0091,0.0095,0.00856,1980000,-5.46
1789,10-01-2016,0.00798,0.0086,0.00886,0.00788,1130000,-7.19
1788,10-02-2016,0.00795,0.00798,0.0084,0.00795,243480,-0.4
1787,10-03-2016,0.00817,0.00795,0.0084,0.00795,514050,2.75
1786,10-04-2016,0.0078,0.00817,0.00818,0.0078,307520,-4.52
1785,10-05-2016,0.00726,0.0078,0.00801,0.00726,681840,-6.97
1784,10-06-2016,0.0075,0.00726,0.00765,0.00709,372690,3.31
1783,10-07-2016,0.00737,0.0075,0.0078,0.00725,299520,-1.73
1782,10-08-2016,0.00745,0.00737,0.00745,0.00715,108400,1.09
1781,10-09-2016,0.00745,0.00745,0.0078,0.00733,646390,0
1780,10-10-2016,0.00806,0.00745,0.009,0.00745,771140,8.24
1779,10-11-2016,0.00781,0.00806,0.00859,0.00764,528450,-3.1
1778,10-12-2016,0.00792,0.00781,0.00823,0.00769,1030000,1.37
1777,10-13-2016,0.00798,0.00792,0.00798,0.00764,79460,0.76
1776,10-14-2016,0.00812,0.00798,0.00832,0.00784,558010,1.74
1775,10-15-2016,0.008,0.00812,0.0084,0.008,416440,-1.49
1774,10-16-2016,0.00803,0.008,0.00818,0.00796,884780,0.39
1773,10-17-2016,0.00808,0.00803,0.00833,0.0079,1410000,0.62
1772,10-18-2016,0.0084,0.00808,0.00844,0.008,166000,3.96
1771,10-19-2016,0.00857,0.0084,0.00879,0.00835,378470,2.04
1770,10-20-2016,0.0092,0.00857,0.00935,0.00857,1520000,7.34
1769,10-21-2016,0.0091,0.0092,0.0093,0.00866,445620,-1.11
1768,10-22-2016,0.00888,0.0091,0.0091,0.00876,293040,-2.4
1767,10-23-2016,0.0089,0.00888,0.00915,0.00879,217890,0.26
1766,10-24-2016,0.00886,0.0089,0.00949,0.00886,355610,-0.48
1765,10-25-2016,0.0089,0.00886,0.00921,0.0088,76500,0.47
1764,10-26-2016,0.00877,0.0089,0.00899,0.00865,33510,-1.44
1763,10-27-2016,0.00829,0.00877,0.00878,0.00806,1310000,-5.52
1762,10-28-2016,0.0078,0.00829,0.0085,0.00771,1270000,-5.91
1761,10-29-2016,0.00773,0.0078,0.00809,0.00725,1200000,-0.87
1760,10-30-2016,0.00802,0.00773,0.00844,0.00759,2240000,3.76
1759,10-31-2016,0.00798,0.00802,0.00841,0.0079,542250,-0.55
1758,11-01-2016,0.00803,0.00798,0.0084,0.00784,665350,0.61
1757,11-02-2016,0.00823,0.00803,0.00836,0.00791,209760,2.45
1756,11-03-2016,0.00814,0.00823,0.00844,0.008,810560,-0.97
1755,11-04-2016,0.0082,0.00814,0.00829,0.00808,64180,0.68
1754,11-05-2016,0.00821,0.0082,0.00832,0.00815,146890,0.12
1753,11-06-2016,0.00807,0.00821,0.00835,0.00807,126520,-1.71
1752,11-07-2016,0.00826,0.00807,0.0083,0.00801,111500,2.35
1751,11-08-2016,0.00826,0.00826,0.00848,0.00802,320970,0
1750,11-09-2016,0.00818,0.00826,0.00835,0.00775,728570,-1.02
1749,11-10-2016,0.00815,0.00818,0.00827,0.00805,186140,-0.32
1748,11-11-2016,0.00802,0.00815,0.00819,0.00787,85200,-1.62
1747,11-12-2016,0.00811,0.00802,0.00827,0.00798,244100,1.1
1746,11-13-2016,0.00803,0.00811,0.00815,0.0079,127570,-1
1745,11-14-2016,0.00808,0.00803,0.00815,0.00792,273440,0.64
1744,11-15-2016,0.00771,0.0079,0.00801,0.00771,507210,-4.57
1743,11-16-2016,0.0077,0.00771,0.00815,0.0076,895290,-0.13
1742,11-17-2016,0.00781,0.0077,0.0079,0.0076,456480,1.42
1741,11-18-2016,0.0078,0.00781,0.00781,0.0076,20280,-0.12
1740,11-19-2016,0.00769,0.0078,0.0078,0.0076,289050,-1.42
1739,11-20-2016,0.00765,0.00769,0.00769,0.0073,691290,-0.51
1738,11-21-2016,0.0074,0.00765,0.00766,0.0074,201190,-3.27
1737,11-22-2016,0.00738,0.0074,0.00757,0.0072,676110,-0.3
1736,11-23-2016,0.00704,0.00738,0.0074,0.00686,647350,-4.51
1735,11-24-2016,0.00687,0.00704,0.00714,0.00675,948070,-2.48
1734,11-25-2016,0.00682,0.00687,0.00697,0.00677,279940,-0.74
1733,11-26-2016,0.00697,0.00682,0.00697,0.00675,5580,2.23
1732,11-27-2016,0.00685,0.00697,0.00704,0.00678,147810,-1.81
1731,11-28-2016,0.00676,0.00685,0.00704,0.00676,101980,-1.23
1730,11-29-2016,0.00672,0.00676,0.00687,0.00672,171740,-0.61
1729,11-30-2016,0.00679,0.00672,0.00686,0.00651,155270,1.12
1728,12-01-2016,0.0066,0.00679,0.00704,0.00654,285320,-2.81
1727,12-02-2016,0.00656,0.0066,0.0067,0.00644,1000000,-0.7
1726,12-03-2016,0.00666,0.00656,0.00669,0.00653,351080,1.49
1725,12-04-2016,0.00642,0.00666,0.00666,0.00642,233800,-3.5
1724,12-05-2016,0.0063,0.00642,0.00657,0.0063,70000,-1.85
1723,12-06-2016,0.0067,0.0063,0.0067,0.0063,320970,6.28
1722,12-07-2016,0.007,0.0067,0.0071,0.00645,333130,4.48
1721,12-08-2016,0.007,0.007,0.00729,0.00681,231280,0
1720,12-09-2016,0.00693,0.007,0.00724,0.0068,93720,-0.93
1719,12-10-2016,0.00674,0.00693,0.00695,0.00666,167350,-2.73
1718,12-11-2016,0.00677,0.00674,0.00679,0.0066,107000,0.36
1717,12-12-2016,0.0067,0.00677,0.00681,0.0067,46050,-0.98
1716,12-13-2016,0.00669,0.0067,0.00682,0.00656,479970,-0.16
1715,12-14-2016,0.00679,0.00669,0.00683,0.00656,32910,1.48
1714,12-15-2016,0.00663,0.00679,0.00679,0.00654,178800,-2.27
1713,12-16-2016,0.00669,0.00663,0.00685,0.00649,245640,0.9
1712,12-17-2016,0.00649,0.00669,0.00669,0.00645,407650,-3.05
1711,12-18-2016,0.0065,0.00649,0.00666,0.00645,129830,0.15
1710,12-19-2016,0.00645,0.0065,0.00662,0.00645,165790,-0.77
1709,12-20-2016,0.00654,0.00645,0.00661,0.00638,279860,1.36
1708,12-21-2016,0.00656,0.00654,0.00658,0.00627,655980,0.32
1707,12-22-2016,0.00638,0.00656,0.00656,0.0061,959870,-2.79
1706,12-23-2016,0.00609,0.00638,0.00655,0.00596,659000,-4.55
1705,12-24-2016,0.00644,0.00609,0.00646,0.00603,354700,5.78
1704,12-25-2016,0.00631,0.00644,0.00655,0.00631,590800,-1.99
1703,12-26-2016,0.00625,0.00631,0.00662,0.00614,387530,-0.95
1702,12-27-2016,0.00613,0.00625,0.00644,0.00605,652680,-1.84
1701,12-28-2016,0.00624,0.00613,0.0063,0.0061,365220,1.76
1700,12-29-2016,0.00647,0.00624,0.00686,0.00617,669090,3.7
1699,12-30-2016,0.00642,0.00647,0.0066,0.00634,358870,-0.91
1698,12-31-2016,0.00651,0.00642,0.00674,0.00621,363960,1.5
1697,01-01-2017,0.00635,0.00651,0.0066,0.00626,259800,-2.53
1696,01-02-2017,0.00631,0.00635,0.00642,0.00621,703770,-0.54
1695,01-03-2017,0.00641,0.00631,0.00657,0.00622,1930000,1.57
1694,01-04-2017,0.00641,0.00641,0.00684,0.00637,1010000,0
1693,01-05-2017,0.00628,0.00641,0.00689,0.00565,9860000,-2.09
1692,01-06-2017,0.00622,0.00628,0.0065,0.00599,3350000,-0.86
1691,01-07-2017,0.00636,0.00622,0.00646,0.00605,1070000,2.27
1690,01-08-2017,0.00625,0.00636,0.00646,0.00624,920870,-1.76
1689,01-09-2017,0.00618,0.00625,0.00634,0.00612,726750,-1.2
1688,01-10-2017,0.00681,0.00618,0.00714,0.00618,4730000,10.35
1687,01-11-2017,0.00654,0.00681,0.0069,0.00625,5180000,-3.99
1686,01-12-2017,0.00636,0.00654,0.00709,0.0063,3660000,-2.81
1685,01-13-2017,0.00667,0.00636,0.00671,0.0063,1230000,4.87
1684,01-14-2017,0.00679,0.00667,0.007,0.00659,1130000,1.89
1683,01-15-2017,0.00681,0.00679,0.00691,0.0067,677160,0.22
1682,01-16-2017,0.00678,0.00681,0.00689,0.0067,487950,-0.44
1681,01-17-2017,0.00683,0.0071,0.0071,0.00668,7060000,0.74
1680,01-18-2017,0.0068,0.00683,0.00719,0.00664,8930000,-0.44
1679,01-19-2017,0.00684,0.0068,0.00688,0.0065,4150000,0.59
1678,01-20-2017,0.0066,0.00684,0.00685,0.0064,4070000,-3.51
1677,01-21-2017,0.00684,0.0066,0.00684,0.00652,3460000,3.64
1676,01-22-2017,0.00678,0.00684,0.00683,0.00669,1010000,-0.88
1675,01-23-2017,0.00669,0.00678,0.00682,0.00659,1980000,-1.33
1674,01-24-2017,0.0065,0.00669,0.00674,0.0065,1880000,-2.84
1673,01-25-2017,0.00649,0.0065,0.0065,0.00643,2070000,-0.15
1672,01-26-2017,0.0063,0.00649,0.00676,0.00616,6170000,-2.93
1671,01-27-2017,0.00636,0.0063,0.0065,0.003,2110000,0.95
1670,01-28-2017,0.00639,0.00636,0.0064,0.0063,921000,0.47
1669,01-29-2017,0.00631,0.00639,0.00637,0.00631,730110,-1.25
1668,01-30-2017,0.00645,0.00631,0.0065,0.00635,1000000,2.22
1667,01-31-2017,0.00641,0.00645,0.0065,0.00618,3950000,-0.62
1666,02-01-2017,0.00649,0.00641,0.0066,0.00623,6110000,1.25
1665,02-02-2017,0.0064,0.00649,0.00661,0.0064,3010000,-1.39
1664,02-03-2017,0.00638,0.0064,0.00649,0.00624,2960000,-0.31
1663,02-04-2017,0.00644,0.00638,0.00647,0.00635,1060000,0.94
1662,02-05-2017,0.00629,0.00644,0.00648,0.00628,1800000,-2.33
1661,02-06-2017,0.00638,0.00629,0.00644,0.00627,879680,1.43
1660,02-07-2017,0.00641,0.00638,0.00647,0.00626,2970000,0.47
1659,02-08-2017,0.00635,0.00641,0.00648,0.00608,5770000,-0.94
1658,02-09-2017,0.00628,0.00635,0.00643,0.00609,7510000,-1.1
1657,02-10-2017,0.00631,0.00628,0.00635,0.00595,5930000,0.48
1656,02-11-2017,0.00638,0.00631,0.0064,0.00627,1440000,1.11
1655,02-12-2017,0.00627,0.00638,0.0064,0.00627,648460,-1.72
1654,02-13-2017,0.00624,0.00627,0.00635,0.0062,5040000,-0.48
1653,02-14-2017,0.00622,0.00624,0.00638,0.00621,4680000,-0.32
1652,02-15-2017,0.0061,0.00622,0.00627,0.0058,15180000,-1.93
1651,02-16-2017,0.00593,0.0061,0.00636,0.005,34570000,-2.79
1650,02-17-2017,0.00587,0.00593,0.00611,0.00546,21690000,-1.01
1649,02-18-2017,0.00554,0.00587,0.006,0.005,18670000,-5.62
1648,02-19-2017,0.00591,0.00554,0.00591,0.00551,3770000,6.68
1647,02-20-2017,0.00596,0.00591,0.00597,0.00566,3710000,0.85
1646,02-21-2017,0.00585,0.00596,0.00596,0.00571,2740000,-1.85
1645,02-22-2017,0.00583,0.00585,0.00595,0.00581,3010000,-0.34
1644,02-23-2017,0.00585,0.00583,0.00594,0.00574,5240000,0.34
1643,02-24-2017,0.0056,0.00585,0.00595,0.0055,3370000,-4.27
1642,02-25-2017,0.00563,0.0056,0.00583,0.0056,1280000,0.54
1641,02-26-2017,0.0057,0.00563,0.0057,0.00562,359510,1.24
1640,02-27-2017,0.00556,0.0057,0.0057,0.00556,2210000,-2.46
1639,02-28-2017,0.00557,0.00556,0.0057,0.00531,10240000,0.18
1638,03-01-2017,0.00539,0.00557,0.00558,0.00525,10220000,-3.23
1637,03-02-2017,0.00606,0.00539,0.00635,0.00531,39640000,12.43
1636,03-03-2017,0.00649,0.00606,0.00651,0.00592,19140000,7.1
1635,03-04-2017,0.0062,0.00649,0.00668,0.0062,9180000,-4.47
1634,03-05-2017,0.00604,0.0062,0.0063,0.00601,4950000,-2.58
1633,03-06-2017,0.00604,0.00604,0.00618,0.00599,2850000,0
1632,03-07-2017,0.00673,0.00604,0.00687,0.00589,23050000,11.42
1631,03-08-2017,0.0065,0.00673,0.00692,0.00644,27940000,-3.42
1630,03-09-2017,0.00648,0.0065,0.0066,0.00632,20210000,-0.31
1629,03-10-2017,0.00617,0.00648,0.00669,0.0058,36460000,-4.78
1628,03-11-2017,0.00625,0.00617,0.00642,0.00606,12920000,1.3
1627,03-12-2017,0.00632,0.00625,0.00634,0.00602,8440000,1.12
1626,03-13-2017,0.00644,0.00632,0.00648,0.00615,22840000,1.9
1625,03-14-2017,0.00639,0.00644,0.00644,0.00626,8750000,-0.78
1624,03-15-2017,0.00625,0.00639,0.00642,0.00625,11100000,-2.19
1623,03-16-2017,0.0063,0.00625,0.00636,0.00601,48730000,0.8
1622,03-17-2017,0.00597,0.0063,0.00634,0.00576,38080000,-5.24
1621,03-18-2017,0.00688,0.00597,0.00731,0.00597,83740000,15.24
1620,03-19-2017,0.00669,0.00688,0.0072,0.00642,29310000,-2.76
1619,03-20-2017,0.0069,0.00669,0.00705,0.00645,27290000,3.14
1618,03-21-2017,0.00682,0.0069,0.00705,0.00663,23220000,-1.16
1617,03-22-2017,0.00719,0.00682,0.00758,0.00679,36090000,5.43
1616,03-23-2017,0.011,0.00719,0.011,0.00719,100130000,52.99
1615,03-24-2017,0.01062,0.011,0.01182,0.00815,152900000,-3.45
1614,03-25-2017,0.00888,0.01062,0.01084,0.00879,67230000,-16.38
1613,03-26-2017,0.00937,0.00888,0.00982,0.00888,24650000,5.52
1612,03-27-2017,0.00943,0.00937,0.01025,0.009,42150000,0.64
1611,03-28-2017,0.00955,0.00943,0.00965,0.00906,25360000,1.27
1610,03-29-2017,0.01015,0.00955,0.01015,0.00946,22500000,6.28
1609,03-30-2017,0.01383,0.01015,0.0147,0.01015,104840000,36.26
1608,03-31-2017,0.0214,0.01383,0.02254,0.01315,248270000,54.74
